Request id,Pickup point,Driver id,Status,Request timestamp,Drop timestamp,Request_date,Request_hour,Unmet_demand
433,City,177,Cancelled,11-07-2016 08:57,NA,11-07-2016 00:00,8,1
1607,City,177,Cancelled,12-07-2016 06:41,NA,12-07-2016 00:00,6,1
3189,City,177,Cancelled,13-07-2016 09:32,NA,13-07-2016 00:00,9,1
4128,City,177,Cancelled,14-07-2016 04:42,NA,14-07-2016 00:00,4,1
4197,City,177,Cancelled,14-07-2016 05:27,NA,14-07-2016 00:00,5,1
4524,City,177,Cancelled,14-07-2016 09:26,NA,14-07-2016 00:00,9,1
5871,City,177,Cancelled,15-07-2016 09:23,NA,15-07-2016 00:00,9,1
5912,City,177,Cancelled,15-07-2016 10:00,NA,15-07-2016 00:00,10,1
2466,Airport,178,Cancelled,12-07-2016 20:34,NA,12-07-2016 00:00,20,1
2886,City,178,Cancelled,13-07-2016 06:01,NA,13-07-2016 00:00,6,1
5225,City,178,Cancelled,14-07-2016 21:06,NA,14-07-2016 00:00,21,1
6505,City,178,Cancelled,15-07-2016 20:35,NA,15-07-2016 00:00,20,1
2785,City,179,Cancelled,13-07-2016 04:50,NA,13-07-2016 00:00,4,1
2806,City,179,Cancelled,13-07-2016 05:00,NA,13-07-2016 00:00,5,1
4459,City,179,Cancelled,14-07-2016 08:37,NA,14-07-2016 00:00,8,1
5653,City,179,Cancelled,15-07-2016 06:58,NA,15-07-2016 00:00,6,1
1650,City,180,Cancelled,12-07-2016 07:14,NA,12-07-2016 00:00,7,1
3745,Airport,180,Cancelled,13-07-2016 20:27,NA,13-07-2016 00:00,20,1
4796,Airport,180,Cancelled,14-07-2016 16:54,NA,14-07-2016 00:00,16,1
2119,City,181,Cancelled,12-07-2016 16:41,NA,12-07-2016 00:00,16,1
3013,City,181,Cancelled,13-07-2016 07:31,NA,13-07-2016 00:00,7,1
3126,City,181,Cancelled,13-07-2016 08:43,NA,13-07-2016 00:00,8,1
4235,City,181,Cancelled,14-07-2016 05:51,NA,14-07-2016 00:00,5,1
105,City,182,Cancelled,11-07-2016 04:58,NA,11-07-2016 00:00,4,1
1747,City,182,Cancelled,12-07-2016 08:27,NA,12-07-2016 00:00,8,1
4134,City,182,Cancelled,14-07-2016 04:45,NA,14-07-2016 00:00,4,1
217,City,183,Cancelled,11-07-2016 06:12,NA,11-07-2016 00:00,6,1
4478,City,183,Cancelled,14-07-2016 08:44,NA,14-07-2016 00:00,8,1
5248,City,183,Cancelled,14-07-2016 21:18,NA,14-07-2016 00:00,21,1
6032,Airport,183,Cancelled,15-07-2016 13:00,NA,15-07-2016 00:00,13,1
4206,City,184,Cancelled,14-07-2016 05:34,NA,14-07-2016 00:00,5,1
4387,City,184,Cancelled,14-07-2016 07:54,NA,14-07-2016 00:00,7,1
113,City,185,Cancelled,11-07-2016 05:09,NA,11-07-2016 00:00,5,1
1558,City,185,Cancelled,12-07-2016 06:13,NA,12-07-2016 00:00,6,1
2180,Airport,185,Cancelled,12-07-2016 17:42,NA,12-07-2016 00:00,17,1
3661,Airport,185,Cancelled,13-07-2016 19:28,NA,13-07-2016 00:00,19,1
378,City,186,Cancelled,11-07-2016 08:08,NA,11-07-2016 00:00,8,1
790,Airport,186,Cancelled,11-07-2016 16:56,NA,11-07-2016 00:00,16,1
1700,City,186,Cancelled,12-07-2016 07:58,NA,12-07-2016 00:00,7,1
3788,Airport,186,Cancelled,13-07-2016 20:50,NA,13-07-2016 00:00,20,1
480,City,187,Cancelled,11-07-2016 09:26,NA,11-07-2016 00:00,9,1
1632,City,187,Cancelled,12-07-2016 07:06,NA,12-07-2016 00:00,7,1
3101,City,187,Cancelled,13-07-2016 08:28,NA,13-07-2016 00:00,8,1
5706,City,187,Cancelled,15-07-2016 07:38,NA,15-07-2016 00:00,7,1
5772,City,188,Cancelled,15-07-2016 08:22,NA,15-07-2016 00:00,8,1
129,City,189,Cancelled,11-07-2016 05:10,NA,11-07-2016 00:00,5,1
3119,City,189,Cancelled,13-07-2016 08:35,NA,13-07-2016 00:00,8,1
3228,City,189,Cancelled,13-07-2016 09:58,NA,13-07-2016 00:00,9,1
1569,City,190,Cancelled,12-07-2016 06:21,NA,12-07-2016 00:00,6,1
1820,City,190,Cancelled,12-07-2016 09:24,NA,12-07-2016 00:00,9,1
1840,City,190,Cancelled,12-07-2016 09:37,NA,12-07-2016 00:00,9,1
4323,City,190,Cancelled,14-07-2016 07:00,NA,14-07-2016 00:00,7,1
4346,City,190,Cancelled,14-07-2016 07:21,NA,14-07-2016 00:00,7,1
5785,City,190,Cancelled,15-07-2016 08:32,NA,15-07-2016 00:00,8,1
6400,City,190,Cancelled,15-07-2016 19:18,NA,15-07-2016 00:00,19,1
224,City,191,Cancelled,11-07-2016 06:17,NA,11-07-2016 00:00,6,1
5913,City,191,Cancelled,15-07-2016 09:58,NA,15-07-2016 00:00,9,1
1833,City,192,Cancelled,12-07-2016 09:34,NA,12-07-2016 00:00,9,1
2902,City,192,Cancelled,13-07-2016 05:59,NA,13-07-2016 00:00,5,1
4239,City,192,Cancelled,14-07-2016 05:56,NA,14-07-2016 00:00,5,1
265,City,193,Cancelled,11-07-2016 06:47,NA,11-07-2016 00:00,6,1
833,Airport,193,Cancelled,11-07-2016 17:37,NA,11-07-2016 00:00,17,1
3249,City,193,Cancelled,13-07-2016 10:13,NA,13-07-2016 00:00,10,1
4226,City,193,Cancelled,14-07-2016 05:46,NA,14-07-2016 00:00,5,1
5867,City,193,Cancelled,15-07-2016 09:19,NA,15-07-2016 00:00,9,1
684,City,194,Cancelled,11-07-2016 13:32,NA,11-07-2016 00:00,13,1
718,City,194,Cancelled,11-07-2016 14:51,NA,11-07-2016 00:00,14,1
4145,City,194,Cancelled,14-07-2016 04:56,NA,14-07-2016 00:00,4,1
5489,City,194,Cancelled,15-07-2016 04:52,NA,15-07-2016 00:00,4,1
5651,City,194,Cancelled,15-07-2016 07:00,NA,15-07-2016 00:00,7,1
290,City,195,Cancelled,11-07-2016 07:13,NA,11-07-2016 00:00,7,1
1030,Airport,195,Cancelled,11-07-2016 19:14,NA,11-07-2016 00:00,19,1
3062,City,195,Cancelled,13-07-2016 07:50,NA,13-07-2016 00:00,7,1
5635,City,195,Cancelled,15-07-2016 06:43,NA,15-07-2016 00:00,6,1
5828,City,195,Cancelled,15-07-2016 09:00,NA,15-07-2016 00:00,9,1
2823,City,196,Cancelled,13-07-2016 05:15,NA,13-07-2016 00:00,5,1
4558,City,196,Cancelled,14-07-2016 09:51,NA,14-07-2016 00:00,9,1
5494,City,196,Cancelled,15-07-2016 04:56,NA,15-07-2016 00:00,4,1
5501,City,196,Cancelled,15-07-2016 05:07,NA,15-07-2016 00:00,5,1
526,City,197,Cancelled,11-07-2016 09:46,NA,11-07-2016 00:00,9,1
1887,City,197,Cancelled,12-07-2016 10:08,NA,12-07-2016 00:00,10,1
2944,City,197,Cancelled,13-07-2016 06:33,NA,13-07-2016 00:00,6,1
4413,City,197,Cancelled,14-07-2016 08:07,NA,14-07-2016 00:00,8,1
4420,City,197,Cancelled,14-07-2016 08:13,NA,14-07-2016 00:00,8,1
5486,City,197,Cancelled,15-07-2016 04:51,NA,15-07-2016 00:00,4,1
6010,City,197,Cancelled,15-07-2016 12:25,NA,15-07-2016 00:00,12,1
277,City,198,Cancelled,11-07-2016 06:59,NA,11-07-2016 00:00,6,1
2148,City,198,Cancelled,12-07-2016 17:22,NA,12-07-2016 00:00,17,1
2802,City,198,Cancelled,13-07-2016 04:51,NA,13-07-2016 00:00,4,1
4445,City,198,Cancelled,14-07-2016 08:36,NA,14-07-2016 00:00,8,1
546,City,199,Cancelled,11-07-2016 10:04,NA,11-07-2016 00:00,10,1
1115,Airport,199,Cancelled,11-07-2016 20:23,NA,11-07-2016 00:00,20,1
3177,City,199,Cancelled,13-07-2016 09:13,NA,13-07-2016 00:00,9,1
5587,City,199,Cancelled,15-07-2016 05:58,NA,15-07-2016 00:00,5,1
5628,City,199,Cancelled,15-07-2016 06:34,NA,15-07-2016 00:00,6,1
6173,City,199,Cancelled,15-07-2016 16:45,NA,15-07-2016 00:00,16,1
383,City,200,Cancelled,11-07-2016 08:21,NA,11-07-2016 00:00,8,1
749,Airport,200,Cancelled,11-07-2016 15:48,NA,11-07-2016 00:00,15,1
5733,City,200,Cancelled,15-07-2016 07:51,NA,15-07-2016 00:00,7,1
18,City,201,Cancelled,11-07-2016 01:16,NA,11-07-2016 00:00,1,1
2125,Airport,201,Cancelled,12-07-2016 16:52,NA,12-07-2016 00:00,16,1
5522,City,201,Cancelled,15-07-2016 05:21,NA,15-07-2016 00:00,5,1
5895,City,201,Cancelled,15-07-2016 09:49,NA,15-07-2016 00:00,9,1
192,City,202,Cancelled,11-07-2016 05:56,NA,11-07-2016 00:00,5,1
1469,City,202,Cancelled,12-07-2016 05:05,NA,12-07-2016 00:00,5,1
1486,City,202,Cancelled,12-07-2016 05:20,NA,12-07-2016 00:00,5,1
2971,City,202,Cancelled,13-07-2016 06:53,NA,13-07-2016 00:00,6,1
4331,City,202,Cancelled,14-07-2016 07:10,NA,14-07-2016 00:00,7,1
1739,City,203,Cancelled,12-07-2016 08:30,NA,12-07-2016 00:00,8,1
5679,City,203,Cancelled,15-07-2016 07:09,NA,15-07-2016 00:00,7,1
5750,City,203,Cancelled,15-07-2016 08:03,NA,15-07-2016 00:00,8,1
5856,City,203,Cancelled,15-07-2016 09:08,NA,15-07-2016 00:00,9,1
6033,Airport,203,Cancelled,15-07-2016 12:55,NA,15-07-2016 00:00,12,1
119,City,204,Cancelled,11-07-2016 05:10,NA,11-07-2016 00:00,5,1
641,City,204,Cancelled,11-07-2016 12:31,NA,11-07-2016 00:00,12,1
3144,City,204,Cancelled,13-07-2016 08:55,NA,13-07-2016 00:00,8,1
3404,Airport,204,Cancelled,13-07-2016 15:18,NA,13-07-2016 00:00,15,1
4185,City,204,Cancelled,14-07-2016 05:16,NA,14-07-2016 00:00,5,1
5918,City,204,Cancelled,15-07-2016 10:01,NA,15-07-2016 00:00,10,1
98,City,205,Cancelled,11-07-2016 04:58,NA,11-07-2016 00:00,4,1
1541,City,205,Cancelled,12-07-2016 06:04,NA,12-07-2016 00:00,6,1
2872,City,205,Cancelled,13-07-2016 05:41,NA,13-07-2016 00:00,5,1
3498,City,205,Cancelled,13-07-2016 17:36,NA,13-07-2016 00:00,17,1
5646,City,205,Cancelled,15-07-2016 06:52,NA,15-07-2016 00:00,6,1
5656,City,205,Cancelled,15-07-2016 06:54,NA,15-07-2016 00:00,6,1
130,City,206,Cancelled,11-07-2016 05:12,NA,11-07-2016 00:00,5,1
268,City,206,Cancelled,11-07-2016 06:52,NA,11-07-2016 00:00,6,1
644,Airport,206,Cancelled,11-07-2016 12:29,NA,11-07-2016 00:00,12,1
1572,City,206,Cancelled,12-07-2016 06:22,NA,12-07-2016 00:00,6,1
1619,City,206,Cancelled,12-07-2016 06:53,NA,12-07-2016 00:00,6,1
1668,City,206,Cancelled,12-07-2016 07:35,NA,12-07-2016 00:00,7,1
1707,City,206,Cancelled,12-07-2016 08:10,NA,12-07-2016 00:00,8,1
2113,Airport,206,Cancelled,12-07-2016 16:29,NA,12-07-2016 00:00,16,1
4581,City,206,Cancelled,14-07-2016 10:04,NA,14-07-2016 00:00,10,1
5626,City,206,Cancelled,15-07-2016 06:33,NA,15-07-2016 00:00,6,1
4255,City,207,Cancelled,14-07-2016 06:08,NA,14-07-2016 00:00,6,1
5794,City,207,Cancelled,15-07-2016 08:38,NA,15-07-2016 00:00,8,1
6103,Airport,208,Cancelled,15-07-2016 14:52,NA,15-07-2016 00:00,14,1
302,City,209,Cancelled,11-07-2016 07:17,NA,11-07-2016 00:00,7,1
1137,City,209,Cancelled,11-07-2016 20:32,NA,11-07-2016 00:00,20,1
4304,City,209,Cancelled,14-07-2016 06:50,NA,14-07-2016 00:00,6,1
1702,City,210,Cancelled,12-07-2016 08:02,NA,12-07-2016 00:00,8,1
1762,City,210,Cancelled,12-07-2016 08:50,NA,12-07-2016 00:00,8,1
2373,Airport,210,Cancelled,12-07-2016 19:36,NA,12-07-2016 00:00,19,1
3005,City,210,Cancelled,13-07-2016 07:15,NA,13-07-2016 00:00,7,1
3131,City,210,Cancelled,13-07-2016 08:40,NA,13-07-2016 00:00,8,1
3883,Airport,210,Cancelled,13-07-2016 21:56,NA,13-07-2016 00:00,21,1
6131,Airport,210,Cancelled,15-07-2016 15:38,NA,15-07-2016 00:00,15,1
6302,Airport,210,Cancelled,15-07-2016 18:29,NA,15-07-2016 00:00,18,1
6538,Airport,210,Cancelled,15-07-2016 20:54,NA,15-07-2016 00:00,20,1
244,City,211,Cancelled,11-07-2016 06:31,NA,11-07-2016 00:00,6,1
1216,Airport,211,Cancelled,11-07-2016 21:32,NA,11-07-2016 00:00,21,1
4154,City,211,Cancelled,14-07-2016 05:07,NA,14-07-2016 00:00,5,1
393,City,212,Cancelled,11-07-2016 08:27,NA,11-07-2016 00:00,8,1
419,City,212,Cancelled,11-07-2016 08:42,NA,11-07-2016 00:00,8,1
4311,City,212,Cancelled,14-07-2016 06:52,NA,14-07-2016 00:00,6,1
4404,City,212,Cancelled,14-07-2016 07:55,NA,14-07-2016 00:00,7,1
5675,City,212,Cancelled,15-07-2016 07:08,NA,15-07-2016 00:00,7,1
193,City,213,Cancelled,11-07-2016 05:58,NA,11-07-2016 00:00,5,1
1825,City,213,Cancelled,12-07-2016 09:35,NA,12-07-2016 00:00,9,1
3111,City,213,Cancelled,13-07-2016 08:31,NA,13-07-2016 00:00,8,1
4160,City,213,Cancelled,14-07-2016 05:05,NA,14-07-2016 00:00,5,1
2846,City,214,Cancelled,13-07-2016 05:24,NA,13-07-2016 00:00,5,1
3163,City,214,Cancelled,13-07-2016 09:04,NA,13-07-2016 00:00,9,1
3446,City,214,Cancelled,13-07-2016 16:39,NA,13-07-2016 00:00,16,1
4543,City,214,Cancelled,14-07-2016 09:36,NA,14-07-2016 00:00,9,1
4800,Airport,214,Cancelled,14-07-2016 16:59,NA,14-07-2016 00:00,16,1
107,City,215,Cancelled,11-07-2016 05:02,NA,11-07-2016 00:00,5,1
1594,City,215,Cancelled,12-07-2016 06:41,NA,12-07-2016 00:00,6,1
1791,City,215,Cancelled,12-07-2016 09:08,NA,12-07-2016 00:00,9,1
6050,City,215,Cancelled,15-07-2016 13:35,NA,15-07-2016 00:00,13,1
409,City,216,Cancelled,11-07-2016 08:34,NA,11-07-2016 00:00,8,1
3137,City,216,Cancelled,13-07-2016 08:52,NA,13-07-2016 00:00,8,1
4532,City,216,Cancelled,14-07-2016 09:35,NA,14-07-2016 00:00,9,1
5914,City,216,Cancelled,15-07-2016 09:58,NA,15-07-2016 00:00,9,1
5618,City,217,Cancelled,15-07-2016 06:25,NA,15-07-2016 00:00,6,1
5688,City,217,Cancelled,15-07-2016 07:24,NA,15-07-2016 00:00,7,1
6419,City,217,Cancelled,15-07-2016 19:47,NA,15-07-2016 00:00,19,1
711,City,218,Cancelled,11-07-2016 14:22,NA,11-07-2016 00:00,14,1
4415,City,218,Cancelled,14-07-2016 08:11,NA,14-07-2016 00:00,8,1
4544,City,218,Cancelled,14-07-2016 09:33,NA,14-07-2016 00:00,9,1
3173,City,219,Cancelled,13-07-2016 09:12,NA,13-07-2016 00:00,9,1
6262,Airport,219,Cancelled,15-07-2016 18:05,NA,15-07-2016 00:00,18,1
262,City,220,Cancelled,11-07-2016 06:41,NA,11-07-2016 00:00,6,1
529,City,220,Cancelled,11-07-2016 09:54,NA,11-07-2016 00:00,9,1
1537,City,220,Cancelled,12-07-2016 05:55,NA,12-07-2016 00:00,5,1
1788,City,220,Cancelled,12-07-2016 09:08,NA,12-07-2016 00:00,9,1
5816,City,220,Cancelled,15-07-2016 08:44,NA,15-07-2016 00:00,8,1
3260,City,221,Cancelled,13-07-2016 10:13,NA,13-07-2016 00:00,10,1
4008,City,221,Cancelled,13-07-2016 23:43,NA,13-07-2016 00:00,23,1
4574,City,221,Cancelled,14-07-2016 09:53,NA,14-07-2016 00:00,9,1
1730,City,222,Cancelled,12-07-2016 08:25,NA,12-07-2016 00:00,8,1
2448,Airport,222,Cancelled,12-07-2016 20:26,NA,12-07-2016 00:00,20,1
4570,City,222,Cancelled,14-07-2016 09:51,NA,14-07-2016 00:00,9,1
5529,City,222,Cancelled,15-07-2016 05:24,NA,15-07-2016 00:00,5,1
1506,City,223,Cancelled,12-07-2016 05:37,NA,12-07-2016 00:00,5,1
2651,City,223,Cancelled,12-07-2016 22:56,NA,12-07-2016 00:00,22,1
3185,City,223,Cancelled,13-07-2016 09:24,NA,13-07-2016 00:00,9,1
3421,City,223,Cancelled,13-07-2016 15:42,NA,13-07-2016 00:00,15,1
291,City,224,Cancelled,11-07-2016 07:06,NA,11-07-2016 00:00,7,1
1669,City,224,Cancelled,12-07-2016 07:39,NA,12-07-2016 00:00,7,1
3974,City,224,Cancelled,13-07-2016 23:04,NA,13-07-2016 00:00,23,1
4349,City,224,Cancelled,14-07-2016 07:18,NA,14-07-2016 00:00,7,1
4442,City,224,Cancelled,14-07-2016 08:33,NA,14-07-2016 00:00,8,1
5327,Airport,224,Cancelled,14-07-2016 22:12,NA,14-07-2016 00:00,22,1
2929,City,225,Cancelled,13-07-2016 06:28,NA,13-07-2016 00:00,6,1
3186,City,225,Cancelled,13-07-2016 09:28,NA,13-07-2016 00:00,9,1
4211,City,225,Cancelled,14-07-2016 05:37,NA,14-07-2016 00:00,5,1
5273,Airport,225,Cancelled,14-07-2016 21:29,NA,14-07-2016 00:00,21,1
6445,City,225,Cancelled,15-07-2016 20:01,NA,15-07-2016 00:00,20,1
157,City,226,Cancelled,11-07-2016 05:38,NA,11-07-2016 00:00,5,1
2813,City,226,Cancelled,13-07-2016 05:06,NA,13-07-2016 00:00,5,1
3057,City,226,Cancelled,13-07-2016 07:50,NA,13-07-2016 00:00,7,1
4641,City,226,Cancelled,14-07-2016 11:39,NA,14-07-2016 00:00,11,1
5884,City,226,Cancelled,15-07-2016 09:36,NA,15-07-2016 00:00,9,1
1837,City,227,Cancelled,12-07-2016 09:36,NA,12-07-2016 00:00,9,1
4092,City,227,Cancelled,14-07-2016 02:55,NA,14-07-2016 00:00,2,1
4222,City,227,Cancelled,14-07-2016 05:44,NA,14-07-2016 00:00,5,1
1509,City,228,Cancelled,12-07-2016 05:42,NA,12-07-2016 00:00,5,1
3194,City,228,Cancelled,13-07-2016 09:35,NA,13-07-2016 00:00,9,1
3541,Airport,228,Cancelled,13-07-2016 17:57,NA,13-07-2016 00:00,17,1
1365,City,229,Cancelled,11-07-2016 00:09,NA,11-07-2016 00:00,0,1
1834,City,229,Cancelled,12-07-2016 09:33,NA,12-07-2016 00:00,9,1
4129,City,229,Cancelled,14-07-2016 04:42,NA,14-07-2016 00:00,4,1
4380,City,229,Cancelled,14-07-2016 07:47,NA,14-07-2016 00:00,7,1
4434,City,229,Cancelled,14-07-2016 08:27,NA,14-07-2016 00:00,8,1
5735,City,229,Cancelled,15-07-2016 07:47,NA,15-07-2016 00:00,7,1
6434,Airport,229,Cancelled,15-07-2016 19:49,NA,15-07-2016 00:00,19,1
623,Airport,230,Cancelled,11-07-2016 12:03,NA,11-07-2016 00:00,12,1
1521,City,230,Cancelled,12-07-2016 05:50,NA,12-07-2016 00:00,5,1
2771,City,230,Cancelled,13-07-2016 04:24,NA,13-07-2016 00:00,4,1
2873,City,230,Cancelled,13-07-2016 05:48,NA,13-07-2016 00:00,5,1
3320,Airport,230,Cancelled,13-07-2016 12:21,NA,13-07-2016 00:00,12,1
4571,City,230,Cancelled,14-07-2016 09:49,NA,14-07-2016 00:00,9,1
4600,City,230,Cancelled,14-07-2016 10:08,NA,14-07-2016 00:00,10,1
5341,City,230,Cancelled,14-07-2016 22:34,NA,14-07-2016 00:00,22,1
2435,City,231,Cancelled,12-07-2016 20:11,NA,12-07-2016 00:00,20,1
2919,City,231,Cancelled,13-07-2016 06:19,NA,13-07-2016 00:00,6,1
4712,City,231,Cancelled,14-07-2016 13:23,NA,14-07-2016 00:00,13,1
399,City,232,Cancelled,11-07-2016 08:25,NA,11-07-2016 00:00,8,1
2826,City,232,Cancelled,13-07-2016 05:13,NA,13-07-2016 00:00,5,1
3090,City,232,Cancelled,13-07-2016 08:13,NA,13-07-2016 00:00,8,1
4141,City,232,Cancelled,14-07-2016 04:46,NA,14-07-2016 00:00,4,1
5817,City,232,Cancelled,15-07-2016 08:46,NA,15-07-2016 00:00,8,1
1156,City,233,Cancelled,11-07-2016 20:46,NA,11-07-2016 00:00,20,1
3155,City,233,Cancelled,13-07-2016 09:02,NA,13-07-2016 00:00,9,1
5821,City,233,Cancelled,15-07-2016 08:54,NA,15-07-2016 00:00,8,1
552,City,234,Cancelled,11-07-2016 10:07,NA,11-07-2016 00:00,10,1
589,Airport,234,Cancelled,11-07-2016 11:19,NA,11-07-2016 00:00,11,1
3218,City,234,Cancelled,13-07-2016 09:49,NA,13-07-2016 00:00,9,1
3287,City,234,Cancelled,13-07-2016 11:13,NA,13-07-2016 00:00,11,1
5557,City,234,Cancelled,15-07-2016 05:39,NA,15-07-2016 00:00,5,1
5874,City,234,Cancelled,15-07-2016 09:21,NA,15-07-2016 00:00,9,1
1117,Airport,235,Cancelled,11-07-2016 20:17,NA,11-07-2016 00:00,20,1
2820,City,235,Cancelled,13-07-2016 05:14,NA,13-07-2016 00:00,5,1
3083,City,235,Cancelled,13-07-2016 08:16,NA,13-07-2016 00:00,8,1
185,City,236,Cancelled,11-07-2016 05:43,NA,11-07-2016 00:00,5,1
2922,City,236,Cancelled,13-07-2016 06:25,NA,13-07-2016 00:00,6,1
4379,City,236,Cancelled,14-07-2016 07:43,NA,14-07-2016 00:00,7,1
1846,City,237,Cancelled,12-07-2016 09:43,NA,12-07-2016 00:00,9,1
2778,Airport,237,Cancelled,13-07-2016 04:45,NA,13-07-2016 00:00,4,1
4161,City,237,Cancelled,14-07-2016 05:06,NA,14-07-2016 00:00,5,1
5702,City,237,Cancelled,15-07-2016 07:37,NA,15-07-2016 00:00,7,1
5808,City,237,Cancelled,15-07-2016 08:39,NA,15-07-2016 00:00,8,1
298,City,238,Cancelled,11-07-2016 07:15,NA,11-07-2016 00:00,7,1
4602,Airport,238,Cancelled,14-07-2016 10:13,NA,14-07-2016 00:00,10,1
5650,City,238,Cancelled,15-07-2016 06:59,NA,15-07-2016 00:00,6,1
508,City,239,Cancelled,11-07-2016 09:40,NA,11-07-2016 00:00,9,1
1419,City,239,Cancelled,12-07-2016 03:57,NA,12-07-2016 00:00,3,1
3114,City,239,Cancelled,13-07-2016 08:38,NA,13-07-2016 00:00,8,1
309,City,240,Cancelled,11-07-2016 07:18,NA,11-07-2016 00:00,7,1
327,City,240,Cancelled,11-07-2016 07:33,NA,11-07-2016 00:00,7,1
1491,City,240,Cancelled,12-07-2016 05:36,NA,12-07-2016 00:00,5,1
4392,City,240,Cancelled,14-07-2016 07:56,NA,14-07-2016 00:00,7,1
5396,City,240,Cancelled,15-07-2016 00:54,NA,15-07-2016 00:00,0,1
5767,City,240,Cancelled,15-07-2016 08:19,NA,15-07-2016 00:00,8,1
5498,City,241,Cancelled,15-07-2016 04:56,NA,15-07-2016 00:00,4,1
5755,City,241,Cancelled,15-07-2016 08:05,NA,15-07-2016 00:00,8,1
414,City,242,Cancelled,11-07-2016 08:41,NA,11-07-2016 00:00,8,1
1621,City,242,Cancelled,12-07-2016 06:56,NA,12-07-2016 00:00,6,1
5288,Airport,242,Cancelled,14-07-2016 21:42,NA,14-07-2016 00:00,21,1
1778,City,243,Cancelled,12-07-2016 09:01,NA,12-07-2016 00:00,9,1
5266,Airport,243,Cancelled,14-07-2016 21:26,NA,14-07-2016 00:00,21,1
5836,City,243,Cancelled,15-07-2016 09:02,NA,15-07-2016 00:00,9,1
115,City,244,Cancelled,11-07-2016 05:14,NA,11-07-2016 00:00,5,1
4655,City,244,Cancelled,14-07-2016 12:04,NA,14-07-2016 00:00,12,1
5590,City,244,Cancelled,15-07-2016 06:02,NA,15-07-2016 00:00,6,1
1784,City,245,Cancelled,12-07-2016 09:02,NA,12-07-2016 00:00,9,1
3123,City,245,Cancelled,13-07-2016 08:39,NA,13-07-2016 00:00,8,1
3330,City,245,Cancelled,13-07-2016 12:25,NA,13-07-2016 00:00,12,1
4376,City,245,Cancelled,14-07-2016 07:41,NA,14-07-2016 00:00,7,1
4540,City,245,Cancelled,14-07-2016 09:38,NA,14-07-2016 00:00,9,1
431,City,246,Cancelled,11-07-2016 08:56,NA,11-07-2016 00:00,8,1
1599,City,246,Cancelled,12-07-2016 06:39,NA,12-07-2016 00:00,6,1
1725,City,246,Cancelled,12-07-2016 08:17,NA,12-07-2016 00:00,8,1
4248,City,246,Cancelled,14-07-2016 06:02,NA,14-07-2016 00:00,6,1
133,City,247,Cancelled,11-07-2016 05:14,NA,11-07-2016 00:00,5,1
4170,City,247,Cancelled,14-07-2016 05:09,NA,14-07-2016 00:00,5,1
6057,Airport,247,Cancelled,15-07-2016 13:41,NA,15-07-2016 00:00,13,1
108,City,248,Cancelled,11-07-2016 05:09,NA,11-07-2016 00:00,5,1
1798,City,248,Cancelled,12-07-2016 09:10,NA,12-07-2016 00:00,9,1
1932,City,248,Cancelled,12-07-2016 11:13,NA,12-07-2016 00:00,11,1
5865,City,248,Cancelled,15-07-2016 09:18,NA,15-07-2016 00:00,9,1
5981,City,248,Cancelled,15-07-2016 11:40,NA,15-07-2016 00:00,11,1
363,City,249,Cancelled,11-07-2016 08:02,NA,11-07-2016 00:00,8,1
3153,City,249,Cancelled,13-07-2016 09:03,NA,13-07-2016 00:00,9,1
3196,City,249,Cancelled,13-07-2016 09:37,NA,13-07-2016 00:00,9,1
3214,City,249,Cancelled,13-07-2016 09:46,NA,13-07-2016 00:00,9,1
4171,City,249,Cancelled,14-07-2016 05:11,NA,14-07-2016 00:00,5,1
5824,City,249,Cancelled,15-07-2016 08:50,NA,15-07-2016 00:00,8,1
1866,City,250,Cancelled,12-07-2016 09:52,NA,12-07-2016 00:00,9,1
2958,City,250,Cancelled,13-07-2016 06:46,NA,13-07-2016 00:00,6,1
3181,Airport,250,Cancelled,13-07-2016 09:19,NA,13-07-2016 00:00,9,1
5833,City,250,Cancelled,15-07-2016 08:57,NA,15-07-2016 00:00,8,1
5873,City,250,Cancelled,15-07-2016 09:20,NA,15-07-2016 00:00,9,1
415,Airport,251,Cancelled,11-07-2016 08:37,NA,11-07-2016 00:00,8,1
4439,City,251,Cancelled,14-07-2016 08:27,NA,14-07-2016 00:00,8,1
5761,City,251,Cancelled,15-07-2016 08:18,NA,15-07-2016 00:00,8,1
490,City,252,Cancelled,11-07-2016 09:33,NA,11-07-2016 00:00,9,1
464,City,253,Cancelled,11-07-2016 09:14,NA,11-07-2016 00:00,9,1
725,Airport,253,Cancelled,11-07-2016 15:02,NA,11-07-2016 00:00,15,1
2418,Airport,254,Cancelled,12-07-2016 20:05,NA,12-07-2016 00:00,20,1
4137,City,254,Cancelled,14-07-2016 04:48,NA,14-07-2016 00:00,4,1
780,Airport,255,Cancelled,11-07-2016 16:42,NA,11-07-2016 00:00,16,1
1601,City,255,Cancelled,12-07-2016 06:43,NA,12-07-2016 00:00,6,1
1831,Airport,255,Cancelled,12-07-2016 09:27,NA,12-07-2016 00:00,9,1
5545,City,255,Cancelled,15-07-2016 05:27,NA,15-07-2016 00:00,5,1
2782,City,256,Cancelled,13-07-2016 04:50,NA,13-07-2016 00:00,4,1
4202,City,256,Cancelled,14-07-2016 05:37,NA,14-07-2016 00:00,5,1
4253,City,256,Cancelled,14-07-2016 06:02,NA,14-07-2016 00:00,6,1
4669,City,256,Cancelled,14-07-2016 12:34,NA,14-07-2016 00:00,12,1
